year,home_team,away_team,home_points,away_points,neutral,home_avg_rank,home_avg_points,away_avg_rank,away_avg_points,home_ppa_return,home_usage_return,away_ppa_return,away_usage_return,rank_diff,points_diff,ppa_return_diff,usage_return_diff,home_win
2019,Rutgers,Minnesota,7,42,0,54.5,177.32,51.5,181.8275,0.1,0.732,1.004,0.993,-3.0,-4.507499999999993,-0.904,-0.261,0
2019,Washington,Oregon,31,35,0,23.25,225.91750000000002,18.75,238.11749999999998,0.525,0.387,0.735,0.828,-4.5,-12.19999999999996,-0.20999999999999996,-0.44099999999999995,0
2019,Mississippi State,LSU,13,36,0,24.25,221.815,7.25,280.36,0.547,0.384,0.858,0.731,-17.0,-58.545000000000016,-0.31099999999999994,-0.347,0
2019,Maryland,Indiana,28,34,0,33.5,205.2425,54.5,176.585,0.724,0.587,0.82,0.871,21.0,28.6575,-0.09599999999999997,-0.28400000000000003,0
2019,Virginia Tech,North Carolina,43,41,0,30.25,211.46999999999997,27.25,214.74,0.746,0.707,0.515,0.423,-3.0,-3.2700000000000387,0.23099999999999998,0.284,1
2019,Virginia,Duke,48,14,0,57.5,173.99249999999998,48.75,185.4375,0.666,0.668,0.289,0.391,-8.75,-11.445000000000022,0.37700000000000006,0.277,1
2019,Oklahoma State,Baylor,27,45,0,39.25,194.93,36.25,199.0625,0.438,0.312,0.78,0.797,-3.0,-4.132499999999993,-0.342,-0.48500000000000004,0
2019,Vanderbilt,Missouri,21,14,0,52.25,180.5925,38.5,197.86,0.593,0.476,0.426,0.454,-13.75,-17.267500000000013,0.16699999999999998,0.021999999999999964,1
2019,Georgia,Kentucky,21,0,0,4.0,297.19,34.75,202.97500000000002,0.532,0.601,0.602,0.568,30.75,94.21499999999997,-0.06999999999999995,0.03300000000000003,1
2019,Texas,Kansas,50,48,0,11.25,267.7425,68.5,162.76749999999998,0.708,0.684,0.416,0.504,57.25,104.97500000000002,0.292,0.18000000000000005,1
2019,Ole Miss,Texas A&M,17,24,0,21.25,236.63,14.75,252.3325,0.283,0.33,0.648,0.667,-6.5,-15.702500000000015,-0.36500000000000005,-0.337,0
2019,Wake Forest,Florida State,22,20,0,60.0,171.13750000000002,5.75,285.04749999999996,0.678,0.759,0.526,0.421,-54.25,-113.90999999999994,0.15200000000000002,0.338,1
2019,Penn State,Michigan,28,21,0,13.75,253.545,18.0,250.4475,0.401,0.198,0.752,0.618,4.25,3.0974999999999966,-0.351,-0.42,1
2019,Alabama,Tennessee,35,13,0,2.0,306.73749999999995,14.0,252.1875,0.696,0.632,0.865,0.871,12.0,54.549999999999955,-0.16900000000000004,-0.239,1
2019,Colorado,USC,31,35,0,56.5,178.33749999999998,5.0,293.22249999999997,0.851,0.679,0.856,0.845,-51.5,-114.88499999999999,-0.0050000000000000044,-0.16599999999999993,0
2019,Kansas State,Oklahoma,48,41,0,63.25,168.8825,12.75,258.95750000000004,0.533,0.396,0.363,0.424,-50.5,-90.07500000000005,0.17000000000000004,-0.02799999999999997,1
2019,Ohio State,Wisconsin,38,7,0,3.75,299.48,40.0,195.4025,0.281,0.324,0.707,0.652,36.25,104.07750000000001,-0.42599999999999993,-0.328,1
2019,Northwestern,Iowa,0,20,0,53.75,177.9975,46.5,186.54,0.359,0.347,0.609,0.811,-7.25,-8.54249999999999,-0.25,-0.4640000000000001,0
2019,Pittsburgh,Miami,12,16,0,40.0,196.93,17.25,244.2025,0.51,0.584,0.487,0.524,-22.75,-47.27249999999998,0.02300000000000002,0.05999999999999994,0
2019,Texas A&M,Mississippi State,49,30,0,14.75,252.3325,24.25,221.815,0.648,0.667,0.547,0.384,9.5,30.517500000000013,0.10099999999999998,0.28300000000000003,1
2019,Purdue,Illinois,6,24,0,67.75,163.785,55.25,176.6125,0.414,0.258,0.632,0.463,-12.5,-12.827500000000015,-0.21800000000000003,-0.20500000000000002,0
2019,Iowa State,Oklahoma State,27,34,0,56.5,175.70000000000002,39.25,194.93,0.574,0.47,0.438,0.312,-17.25,-19.22999999999999,0.13599999999999995,0.15799999999999997,0
2019,TCU,Texas,37,27,0,28.25,215.34749999999997,11.25,267.7425,0.693,0.595,0.708,0.684,-17.0,-52.39500000000004,-0.015000000000000013,-0.08900000000000008,1
2019,Minnesota,Maryland,52,10,0,51.5,181.8275,33.5,205.2425,1.004,0.993,0.724,0.587,-18.0,-23.41500000000002,0.28,0.406,1
2019,Michigan State,Penn State,7,28,0,26.75,219.19,13.75,253.545,0.929,0.861,0.401,0.198,-13.0,-34.35499999999999,0.528,0.663,0
2019,LSU,Auburn,23,20,0,7.25,280.36,9.5,268.03499999999997,0.858,0.731,0.415,0.447,2.25,12.325000000000045,0.443,0.284,1
2019,Nebraska,Indiana,31,38,0,25.5,220.19,54.5,176.585,0.704,0.703,0.82,0.871,29.0,43.60499999999999,-0.11599999999999999,-0.16800000000000004,0
2019,Florida State,Syracuse,35,17,0,5.75,285.04749999999996,56.0,176.60750000000002,0.526,0.421,0.377,0.434,50.25,108.43999999999994,0.14900000000000002,-0.013000000000000012,1
2019,Louisville,Virginia,28,21,0,33.75,204.0375,57.5,173.99249999999998,0.82,0.728,0.666,0.668,23.75,30.045000000000016,0.15399999999999991,0.05999999999999994,1
2019,Tennessee,South Carolina,41,21,0,14.0,252.1875,21.0,229.22,0.865,0.871,0.717,0.772,7.0,22.9675,0.14800000000000002,0.09899999999999998,1
2019,North Carolina,Duke,20,17,0,27.25,214.74,48.75,185.4375,0.515,0.423,0.289,0.391,21.5,29.30250000000001,0.22600000000000003,0.03199999999999997,1
2019,Alabama,Arkansas,48,7,0,2.0,306.73749999999995,30.25,211.675,0.696,0.632,0.398,0.466,28.25,95.06249999999994,0.29799999999999993,0.16599999999999998,1
2019,Kansas,Texas Tech,37,34,0,68.5,162.76749999999998,49.25,185.19,0.416,0.504,0.579,0.626,-19.25,-22.422500000000014,-0.16299999999999998,-0.122,1
2019,Michigan,Notre Dame,45,14,0,18.0,250.4475,12.0,259.35,0.752,0.618,0.659,0.617,-6.0,-8.902500000000032,0.09299999999999997,0.0010000000000000009,1
2019,Clemson,Boston College,59,7,0,10.75,267.93,69.0,162.805,0.813,0.752,0.666,0.799,58.25,105.125,0.1469999999999999,-0.04700000000000004,1
2019,Kentucky,Missouri,29,7,0,34.75,202.97500000000002,38.5,197.86,0.602,0.568,0.426,0.454,3.75,5.115000000000009,0.176,0.11399999999999993,1
2019,Baylor,West Virginia,17,14,0,36.25,199.0625,41.5,193.8675,0.78,0.797,0.269,0.476,5.25,5.194999999999993,0.511,0.32100000000000006,1
2019,Syracuse,Boston College,27,58,0,56.0,176.60750000000002,69.0,162.805,0.377,0.434,0.666,0.799,13.0,13.802500000000009,-0.28900000000000003,-0.36500000000000005,0
2019,Wake Forest,NC State,44,10,0,60.0,171.13750000000002,40.0,196.84749999999997,0.678,0.759,0.131,0.248,-20.0,-25.70999999999995,0.547,0.511,1
2019,UCF,Houston,44,29,0,63.25,169.5975,66.75,165.07000000000002,0.811,0.87,0.884,0.892,3.5,4.527499999999975,-0.07299999999999995,-0.02200000000000002,1
2019,Purdue,Nebraska,31,27,0,67.75,163.785,25.5,220.19,0.414,0.258,0.704,0.703,-42.25,-56.405,-0.29,-0.44499999999999995,1
2019,Maryland,Michigan,7,38,0,33.5,205.2425,18.0,250.4475,0.724,0.587,0.752,0.618,-15.5,-45.204999999999984,-0.028000000000000025,-0.031000000000000028,0
2019,Notre Dame,Virginia Tech,21,20,0,12.0,259.35,30.25,211.46999999999997,0.659,0.617,0.746,0.707,18.25,47.88000000000005,-0.08699999999999997,-0.08999999999999997,1
2019,Illinois,Rutgers,38,10,0,55.25,176.6125,54.5,177.32,0.632,0.463,0.1,0.732,-0.75,-0.7074999999999818,0.532,-0.26899999999999996,1
2019,Florida,Georgia,17,24,1,14.5,249.8025,4.0,297.19,0.857,0.854,0.532,0.601,-10.5,-47.38749999999999,0.32499999999999996,0.253,0
2019,Oklahoma State,TCU,34,27,0,39.25,194.93,28.25,215.34749999999997,0.438,0.312,0.693,0.595,-11.0,-20.41749999999996,-0.25499999999999995,-0.283,1
2019,Kansas,Kansas State,10,38,0,68.5,162.76749999999998,63.25,168.8825,0.416,0.504,0.533,0.396,-5.25,-6.115000000000009,-0.11700000000000005,0.10799999999999998,0
2019,Florida State,Miami,10,27,0,5.75,285.04749999999996,17.25,244.2025,0.526,0.421,0.487,0.524,11.5,40.84499999999997,0.039000000000000035,-0.10300000000000004,0
2019,Georgia Tech,Pittsburgh,10,20,0,49.0,183.48000000000002,40.0,196.93,0.471,0.506,0.51,0.584,-9.0,-13.449999999999989,-0.039000000000000035,-0.07799999999999996,0
2019,Washington,Utah,28,33,0,23.25,225.91750000000002,37.0,199.9425,0.525,0.387,0.953,0.87,13.75,25.975000000000023,-0.42799999999999994,-0.483,0
2019,Arkansas,Mississippi State,24,54,0,30.25,211.675,24.25,221.815,0.398,0.466,0.547,0.384,-6.0,-10.139999999999986,-0.14900000000000002,0.08200000000000002,0
2019,Auburn,Ole Miss,20,14,0,9.5,268.03499999999997,21.25,236.63,0.415,0.447,0.283,0.33,11.75,31.404999999999973,0.132,0.11699999999999999,1
2019,Indiana,Northwestern,34,3,0,54.5,176.585,53.75,177.9975,0.82,0.871,0.359,0.347,-0.75,-1.4124999999999943,0.46099999999999997,0.524,1
2019,South Carolina,Vanderbilt,24,7,0,21.0,229.22,52.25,180.5925,0.717,0.772,0.593,0.476,31.25,48.6275,0.124,0.29600000000000004,1
2019,North Carolina,Virginia,31,38,0,27.25,214.74,57.5,173.99249999999998,0.515,0.423,0.666,0.668,30.25,40.74750000000003,-0.15100000000000002,-0.24500000000000005,0
2019,USC,Oregon,24,56,0,5.0,293.22249999999997,18.75,238.11749999999998,0.856,0.845,0.735,0.828,13.75,55.10499999999999,0.121,0.017000000000000015,0
2019,UCLA,Colorado,31,14,0,16.0,248.91000000000003,56.5,178.33749999999998,0.551,0.65,0.851,0.679,40.5,70.57250000000005,-0.29999999999999993,-0.029000000000000026,1
2019,Florida,Vanderbilt,56,0,0,14.5,249.8025,52.25,180.5925,0.857,0.854,0.593,0.476,37.75,69.21000000000001,0.264,0.378,1
2019,TCU,Baylor,23,29,0,28.25,215.34749999999997,36.25,199.0625,0.693,0.595,0.78,0.797,8.0,16.284999999999968,-0.08700000000000008,-0.20200000000000007,0
2019,West Virginia,Texas Tech,17,38,0,41.5,193.8675,49.25,185.19,0.269,0.476,0.579,0.626,7.75,8.677500000000009,-0.30999999999999994,-0.15000000000000002,0
2019,Boston College,Florida State,31,38,0,69.0,162.805,5.75,285.04749999999996,0.666,0.799,0.526,0.421,-63.25,-122.24249999999995,0.14,0.37800000000000006,0
2019,Ohio State,Maryland,73,14,0,3.75,299.48,33.5,205.2425,0.281,0.324,0.724,0.587,29.75,94.23750000000001,-0.44299999999999995,-0.26299999999999996,1
2019,Northwestern,Purdue,22,24,0,53.75,177.9975,67.75,163.785,0.359,0.347,0.414,0.258,14.0,14.212500000000006,-0.05499999999999999,0.08899999999999997,0
2019,Minnesota,Penn State,31,26,0,51.5,181.8275,13.75,253.545,1.004,0.993,0.401,0.198,-37.75,-71.7175,0.603,0.7949999999999999,1
2019,Virginia,Georgia Tech,33,28,0,57.5,173.99249999999998,49.0,183.48000000000002,0.666,0.668,0.471,0.506,-8.5,-9.48750000000004,0.19500000000000006,0.16200000000000003,1
2019,Colorado,Stanford,16,13,0,56.5,178.33749999999998,23.5,228.8875,0.851,0.679,0.597,0.643,-33.0,-50.55000000000001,0.254,0.03600000000000003,1
2019,Texas,Kansas State,27,24,0,11.25,267.7425,63.25,168.8825,0.708,0.684,0.533,0.396,52.0,98.86000000000001,0.17499999999999993,0.28800000000000003,1
2019,Miami,Louisville,52,27,0,17.25,244.2025,33.75,204.0375,0.487,0.524,0.82,0.728,16.5,40.16499999999999,-0.33299999999999996,-0.20399999999999996,1
2019,Virginia Tech,Wake Forest,36,17,0,30.25,211.46999999999997,60.0,171.13750000000002,0.746,0.707,0.678,0.759,29.75,40.33249999999995,0.06799999999999995,-0.052000000000000046,1
2019,Michigan State,Illinois,34,37,0,26.75,219.19,55.25,176.6125,0.929,0.861,0.632,0.463,28.5,42.577499999999986,0.29700000000000004,0.39799999999999996,0
2019,Alabama,LSU,41,46,0,2.0,306.73749999999995,7.25,280.36,0.696,0.632,0.858,0.731,5.25,26.37749999999994,-0.16200000000000003,-0.09899999999999998,0
2019,Wisconsin,Iowa,24,22,0,40.0,195.4025,46.5,186.54,0.707,0.652,0.609,0.811,6.5,8.862500000000011,0.09799999999999998,-0.15900000000000003,1
2019,Georgia,Missouri,27,0,0,4.0,297.19,38.5,197.86,0.532,0.601,0.426,0.454,34.5,99.32999999999998,0.10600000000000004,0.14699999999999996,1
2019,Kentucky,Tennessee,13,17,0,34.75,202.97500000000002,14.0,252.1875,0.602,0.568,0.865,0.871,-20.75,-49.21249999999998,-0.263,-0.30300000000000005,0
2019,Duke,Notre Dame,7,38,0,48.75,185.4375,12.0,259.35,0.289,0.391,0.659,0.617,-36.75,-73.91250000000002,-0.37000000000000005,-0.22599999999999998,0
2019,NC State,Clemson,10,55,0,40.0,196.84749999999997,10.75,267.93,0.131,0.248,0.813,0.752,-29.25,-71.08250000000004,-0.6819999999999999,-0.504,0
2019,Oklahoma,Iowa State,42,41,0,12.75,258.95750000000004,56.5,175.70000000000002,0.363,0.424,0.574,0.47,43.75,83.25750000000002,-0.21099999999999997,-0.045999999999999985,1
2019,Pittsburgh,North Carolina,34,27,0,40.0,196.93,27.25,214.74,0.51,0.584,0.515,0.423,-12.75,-17.810000000000002,-0.0050000000000000044,0.16099999999999998,1
2019,Nebraska,Wisconsin,21,37,0,25.5,220.19,40.0,195.4025,0.704,0.703,0.707,0.652,14.5,24.787499999999994,-0.0030000000000000027,0.050999999999999934,0
2019,Michigan,Michigan State,44,10,0,18.0,250.4475,26.75,219.19,0.752,0.618,0.929,0.861,8.75,31.257499999999993,-0.17700000000000005,-0.243,1
2019,Texas Tech,TCU,31,33,0,49.25,185.19,28.25,215.34749999999997,0.579,0.626,0.693,0.595,-21.0,-30.15749999999997,-0.11399999999999999,0.031000000000000028,0
2019,Missouri,Florida,6,23,0,38.5,197.86,14.5,249.8025,0.426,0.454,0.857,0.854,-24.0,-51.942499999999995,-0.431,-0.39999999999999997,0
2019,Oklahoma State,Kansas,31,13,0,39.25,194.93,68.5,162.76749999999998,0.438,0.312,0.416,0.504,29.25,32.16250000000002,0.02200000000000002,-0.192,1
2019,Mississippi State,Alabama,7,38,0,24.25,221.815,2.0,306.73749999999995,0.547,0.384,0.696,0.632,-22.25,-84.92249999999996,-0.1489999999999999,-0.248,0
2019,Penn State,Indiana,34,27,0,13.75,253.545,54.5,176.585,0.401,0.198,0.82,0.871,40.75,76.95999999999998,-0.41899999999999993,-0.673,1
2019,Vanderbilt,Kentucky,14,38,0,52.25,180.5925,34.75,202.97500000000002,0.593,0.476,0.602,0.568,-17.5,-22.38250000000002,-0.009000000000000008,-0.09199999999999997,0
2019,Auburn,Georgia,14,21,0,9.5,268.03499999999997,4.0,297.19,0.415,0.447,0.532,0.601,-5.5,-29.15500000000003,-0.11700000000000005,-0.15399999999999997,0
2019,Clemson,Wake Forest,52,3,0,10.75,267.93,60.0,171.13750000000002,0.813,0.752,0.678,0.759,49.25,96.79249999999999,0.1349999999999999,-0.007000000000000006,1
2019,Georgia Tech,Virginia Tech,0,45,0,49.0,183.48000000000002,30.25,211.46999999999997,0.471,0.506,0.746,0.707,-18.75,-27.989999999999952,-0.275,-0.20099999999999996,0
2019,Iowa State,Texas,23,21,0,56.5,175.70000000000002,11.25,267.7425,0.574,0.47,0.708,0.684,-45.25,-92.04249999999999,-0.134,-0.21400000000000008,1
2019,Kansas State,West Virginia,20,24,0,63.25,168.8825,41.5,193.8675,0.533,0.396,0.269,0.476,-21.75,-24.985000000000014,0.264,-0.07999999999999996,0
2019,Rutgers,Ohio State,21,56,0,54.5,177.32,3.75,299.48,0.1,0.732,0.281,0.324,-50.75,-122.16000000000003,-0.18100000000000002,0.408,0
2019,Duke,Syracuse,6,49,0,48.75,185.4375,56.0,176.60750000000002,0.289,0.391,0.377,0.434,7.25,8.829999999999984,-0.08800000000000002,-0.04299999999999998,0
2019,Iowa,Minnesota,23,19,0,46.5,186.54,51.5,181.8275,0.609,0.811,1.004,0.993,5.0,4.712500000000006,-0.395,-0.18199999999999994,1
2019,Ole Miss,LSU,37,58,0,21.25,236.63,7.25,280.36,0.283,0.33,0.858,0.731,-14.0,-43.73000000000002,-0.575,-0.40099999999999997,0
2019,Baylor,Oklahoma,31,34,0,36.25,199.0625,12.75,258.95750000000004,0.78,0.797,0.363,0.424,-23.5,-59.89500000000004,0.41700000000000004,0.37300000000000005,0
2019,NC State,Louisville,20,34,0,40.0,196.84749999999997,33.75,204.0375,0.131,0.248,0.82,0.728,-6.25,-7.190000000000026,-0.689,-0.48,0
2019,Texas A&M,South Carolina,30,6,0,14.75,252.3325,21.0,229.22,0.648,0.667,0.717,0.772,6.25,23.11250000000001,-0.06899999999999995,-0.10499999999999998,1
2019,Utah,UCLA,49,3,0,37.0,199.9425,16.0,248.91000000000003,0.953,0.87,0.551,0.65,-21.0,-48.96750000000003,0.4019999999999999,0.21999999999999997,1
2019,Georgia Tech,NC State,28,26,0,49.0,183.48000000000002,40.0,196.84749999999997,0.471,0.506,0.131,0.248,-9.0,-13.36749999999995,0.33999999999999997,0.258,1
2019,Northwestern,Minnesota,22,38,0,53.75,177.9975,51.5,181.8275,0.359,0.347,1.004,0.993,-2.25,-3.829999999999984,-0.645,-0.646,0
2019,Iowa,Illinois,19,10,0,46.5,186.54,55.25,176.6125,0.609,0.811,0.632,0.463,8.75,9.92749999999998,-0.02300000000000002,0.34800000000000003,1
2019,Iowa State,Kansas,41,31,0,56.5,175.70000000000002,68.5,162.76749999999998,0.574,0.47,0.416,0.504,12.0,12.932500000000033,0.15799999999999997,-0.03400000000000003,1
2019,Rutgers,Michigan State,0,27,0,54.5,177.32,26.75,219.19,0.1,0.732,0.929,0.861,-27.75,-41.870000000000005,-0.8290000000000001,-0.129,0
2019,West Virginia,Oklahoma State,13,20,0,41.5,193.8675,39.25,194.93,0.269,0.476,0.438,0.312,-2.25,-1.0625,-0.16899999999999998,0.16399999999999998,0
2019,Ohio State,Penn State,28,17,0,3.75,299.48,13.75,253.545,0.281,0.324,0.401,0.198,10.0,45.93500000000003,-0.12,0.126,1
2019,Notre Dame,Boston College,40,7,0,12.0,259.35,69.0,162.805,0.659,0.617,0.666,0.799,57.0,96.54500000000002,-0.007000000000000006,-0.18200000000000005,1
2019,Indiana,Michigan,14,39,0,54.5,176.585,18.0,250.4475,0.82,0.871,0.752,0.618,-36.5,-73.86249999999998,0.06799999999999995,0.253,0
2019,Georgia,Texas A&M,19,13,0,4.0,297.19,14.75,252.3325,0.532,0.601,0.648,0.667,10.75,44.85749999999999,-0.11599999999999999,-0.06600000000000006,1
2019,Virginia Tech,Pittsburgh,28,0,0,30.25,211.46999999999997,40.0,196.93,0.746,0.707,0.51,0.584,9.75,14.539999999999964,0.236,0.123,1
2019,Maryland,Nebraska,7,54,0,33.5,205.2425,25.5,220.19,0.724,0.587,0.704,0.703,-8.0,-14.947499999999991,0.020000000000000018,-0.11599999999999999,0
2019,USC,UCLA,52,35,0,5.0,293.22249999999997,16.0,248.91000000000003,0.856,0.845,0.551,0.65,11.0,44.31249999999994,0.30499999999999994,0.19499999999999995,1
2019,Baylor,Texas,24,10,0,36.25,199.0625,11.25,267.7425,0.78,0.797,0.708,0.684,-25.0,-68.68,0.07200000000000006,0.11299999999999999,1
2019,Louisville,Syracuse,56,34,0,33.75,204.0375,56.0,176.60750000000002,0.82,0.728,0.377,0.434,22.25,27.42999999999998,0.44299999999999995,0.294,1
2019,Wisconsin,Purdue,45,24,0,40.0,195.4025,67.75,163.785,0.707,0.652,0.414,0.258,27.75,31.617500000000007,0.293,0.394,1
2019,LSU,Arkansas,56,20,0,7.25,280.36,30.25,211.675,0.858,0.731,0.398,0.466,23.0,68.685,0.45999999999999996,0.26499999999999996,1
2019,Texas Tech,Kansas State,27,30,0,49.25,185.19,63.25,168.8825,0.579,0.626,0.533,0.396,14.0,16.307500000000005,0.04599999999999993,0.22999999999999998,0
2019,Missouri,Tennessee,20,24,0,38.5,197.86,14.0,252.1875,0.426,0.454,0.865,0.871,-24.5,-54.327499999999986,-0.439,-0.417,0
2019,Wake Forest,Duke,39,27,0,60.0,171.13750000000002,48.75,185.4375,0.678,0.759,0.289,0.391,-11.25,-14.299999999999983,0.38900000000000007,0.368,1
2019,Oklahoma,TCU,28,24,0,12.75,258.95750000000004,28.25,215.34749999999997,0.363,0.424,0.693,0.595,15.5,43.61000000000007,-0.32999999999999996,-0.17099999999999999,1
2019,Colorado,Washington,20,14,0,56.5,178.33749999999998,23.25,225.91750000000002,0.851,0.679,0.525,0.387,-33.25,-47.58000000000004,0.32599999999999996,0.29200000000000004,1
2019,Mississippi State,Ole Miss,21,20,0,24.25,221.815,21.25,236.63,0.547,0.384,0.283,0.33,-3.0,-14.814999999999998,0.26400000000000007,0.05399999999999999,1
2019,Texas,Texas Tech,49,24,0,11.25,267.7425,49.25,185.19,0.708,0.684,0.579,0.626,38.0,82.55250000000001,0.129,0.05800000000000005,1
2019,Virginia,Virginia Tech,39,30,0,57.5,173.99249999999998,30.25,211.46999999999997,0.666,0.668,0.746,0.707,-27.25,-37.47749999999999,-0.07999999999999996,-0.038999999999999924,1
2019,Arkansas,Missouri,14,24,0,30.25,211.675,38.5,197.86,0.398,0.466,0.426,0.454,8.25,13.814999999999998,-0.02799999999999997,0.01200000000000001,0
2019,Nebraska,Iowa,24,27,0,25.5,220.19,46.5,186.54,0.704,0.703,0.609,0.811,21.0,33.650000000000006,0.09499999999999997,-0.1080000000000001,0
2019,TCU,West Virginia,17,20,0,28.25,215.34749999999997,41.5,193.8675,0.693,0.595,0.269,0.476,13.25,21.47999999999996,0.42399999999999993,0.119,0
2019,Illinois,Northwestern,10,29,0,55.25,176.6125,53.75,177.9975,0.632,0.463,0.359,0.347,-1.5,-1.384999999999991,0.273,0.11600000000000005,0
2019,Georgia Tech,Georgia,7,52,0,49.0,183.48000000000002,4.0,297.19,0.471,0.506,0.532,0.601,-45.0,-113.70999999999998,-0.061000000000000054,-0.09499999999999997,0
2019,South Carolina,Clemson,3,38,0,21.0,229.22,10.75,267.93,0.717,0.772,0.813,0.752,-10.25,-38.71000000000001,-0.09599999999999997,0.020000000000000018,0
2019,Purdue,Indiana,41,44,0,67.75,163.785,54.5,176.585,0.414,0.258,0.82,0.871,-13.25,-12.800000000000011,-0.40599999999999997,-0.613,0
2019,Michigan,Ohio State,27,56,0,18.0,250.4475,3.75,299.48,0.752,0.618,0.281,0.324,-14.25,-49.03250000000003,0.471,0.294,0
2019,Kentucky,Louisville,45,13,0,34.75,202.97500000000002,33.75,204.0375,0.602,0.568,0.82,0.728,-1.0,-1.0624999999999716,-0.21799999999999997,-0.16000000000000003,1
2019,Syracuse,Wake Forest,39,30,0,56.0,176.60750000000002,60.0,171.13750000000002,0.377,0.434,0.678,0.759,4.0,5.469999999999999,-0.30100000000000005,-0.325,1
2019,Duke,Miami,27,17,0,48.75,185.4375,17.25,244.2025,0.289,0.391,0.487,0.524,-31.5,-58.764999999999986,-0.198,-0.133,1
2019,Pittsburgh,Boston College,19,26,0,40.0,196.93,69.0,162.805,0.51,0.584,0.666,0.799,29.0,34.125,-0.15600000000000003,-0.21500000000000008,0
2019,Auburn,Alabama,48,45,0,9.5,268.03499999999997,2.0,306.73749999999995,0.415,0.447,0.696,0.632,-7.5,-38.702499999999986,-0.28099999999999997,-0.185,1
2019,Kansas,Baylor,6,61,0,68.5,162.76749999999998,36.25,199.0625,0.416,0.504,0.78,0.797,-32.25,-36.295000000000016,-0.36400000000000005,-0.29300000000000004,0
2019,Minnesota,Wisconsin,17,38,0,51.5,181.8275,40.0,195.4025,1.004,0.993,0.707,0.652,-11.5,-13.575000000000017,0.29700000000000004,0.34099999999999997,0
2019,Penn State,Rutgers,27,6,0,13.75,253.545,54.5,177.32,0.401,0.198,0.1,0.732,40.75,76.225,0.30100000000000005,-0.534,1
2019,Michigan State,Maryland,19,16,0,26.75,219.19,33.5,205.2425,0.929,0.861,0.724,0.587,6.75,13.947499999999991,0.20500000000000007,0.274,1
2019,Stanford,Notre Dame,24,45,0,23.5,228.8875,12.0,259.35,0.597,0.643,0.659,0.617,-11.5,-30.462500000000034,-0.062000000000000055,0.026000000000000023,0
2019,Tennessee,Vanderbilt,28,10,0,14.0,252.1875,52.25,180.5925,0.865,0.871,0.593,0.476,38.25,71.595,0.272,0.395,1
2019,Kansas State,Iowa State,27,17,0,63.25,168.8825,56.5,175.70000000000002,0.533,0.396,0.574,0.47,-6.75,-6.817500000000024,-0.040999999999999925,-0.07399999999999995,1
2019,LSU,Texas A&M,50,7,0,7.25,280.36,14.75,252.3325,0.858,0.731,0.648,0.667,7.5,28.027500000000003,0.20999999999999996,0.06399999999999995,1
2019,NC State,North Carolina,10,41,0,40.0,196.84749999999997,27.25,214.74,0.131,0.248,0.515,0.423,-12.75,-17.89250000000004,-0.384,-0.175,0
2019,Florida,Florida State,40,17,0,14.5,249.8025,5.75,285.04749999999996,0.857,0.854,0.526,0.421,-8.75,-35.24499999999995,0.33099999999999996,0.433,1
2019,Utah,Colorado,45,15,0,37.0,199.9425,56.5,178.33749999999998,0.953,0.87,0.851,0.679,19.5,21.605000000000018,0.10199999999999998,0.19099999999999995,1
2019,Oklahoma State,Oklahoma,16,34,0,39.25,194.93,12.75,258.95750000000004,0.438,0.312,0.363,0.424,-26.5,-64.02750000000003,0.07500000000000001,-0.11199999999999999,0
2019,Oregon,Utah,37,15,1,18.75,238.11749999999998,37.0,199.9425,0.735,0.828,0.953,0.87,18.25,38.17499999999998,-0.21799999999999997,-0.04200000000000004,1
2019,Oklahoma,Baylor,30,23,1,12.75,258.95750000000004,36.25,199.0625,0.363,0.424,0.78,0.797,23.5,59.89500000000004,-0.41700000000000004,-0.37300000000000005,1
2019,LSU,Georgia,37,10,1,7.25,280.36,4.0,297.19,0.858,0.731,0.532,0.601,-3.25,-16.829999999999984,0.32599999999999996,0.13,1
2019,Clemson,Virginia,62,17,1,10.75,267.93,57.5,173.99249999999998,0.813,0.752,0.666,0.668,46.75,93.93750000000003,0.1469999999999999,0.08399999999999996,1
2019,Wisconsin,Ohio State,21,34,1,40.0,195.4025,3.75,299.48,0.707,0.652,0.281,0.324,-36.25,-104.07750000000001,0.42599999999999993,0.328,0
2020,North Carolina,Syracuse,31,6,0,27.75,215.87000000000003,55.5,179.26,0.939,0.95,0.551,0.639,27.75,36.61000000000004,0.3879999999999999,0.31099999999999994,1
2020,Notre Dame,Duke,27,13,0,12.75,257.0425,48.0,189.34,0.591,0.64,0.377,0.476,35.25,67.70250000000001,0.21399999999999997,0.16400000000000003,1
2020,Florida State,Georgia Tech,13,16,0,9.75,274.36,50.75,184.1875,0.623,0.527,0.994,0.888,41.0,90.17250000000001,-0.371,-0.361,0
2020,Wake Forest,Clemson,13,37,0,61.5,172.48999999999998,11.0,267.3225,0.36,0.33,0.764,0.849,-50.5,-94.83250000000001,-0.404,-0.5189999999999999,0
2020,Pittsburgh,Syracuse,21,10,0,43.0,196.5175,55.5,179.26,0.738,0.782,0.551,0.639,12.5,17.25750000000002,0.18699999999999994,0.14300000000000002,1
2020,Duke,Boston College,6,26,0,48.0,189.34,69.75,164.7575,0.377,0.476,0.465,0.514,21.75,24.58250000000001,-0.08800000000000002,-0.038000000000000034,0
